ID,Image,Best_MST_Orb,Lowest_RMSE
18,PXL_20220922_182645489.jpg,1,0.2162963820028006
18,PXL_20220922_183318443.jpg,1,0.1722550669802624
18,PXL_20220922_183322816.jpg,1,0.1781978876402846
18,PXL_20220922_182710449.jpg,1,0.23121516366617764
18,PXL_20220922_182722342.jpg,1,0.23078925854376903
18,PXL_20220922_183448133.jpg,10,0.05447912523275373
18,PXL_20220922_183136584.jpg,1,0.15026127752637833
18,PXL_20220922_183620053.PORTRAIT.jpg,5,0.13544971792763055
18,PXL_20220922_183530266.jpg,10,0.04161495571755919
18,PXL_20220922_183125041.jpg,1,0.1435188197723964
18,PXL_20220922_183259162.jpg,1,0.16042904045927403
18,PXL_20220922_183456183.jpg,10,0.043068771631624085
18,PXL_20220922_183506625.jpg,9,0.06355966585649643
18,PXL_20220922_183517768.jpg,10,0.049991682372904224
18,PXL_20220922_182706230.jpg,1,0.22939008980215203
18,PXL_20220922_183041910.jpg,1,0.1893557684072249
18,PXL_20220922_182633863.jpg,1,0.23781804626266545
18,PXL_20220922_183609632.PORTRAIT.jpg,1,0.1714877535711223
18,PXL_20220922_183052857.jpg,4,0.14137001492270446
18,PXL_20220922_182708946.jpg,1,0.22127944642096778
18,PXL_20220922_182647374.jpg,1,0.24250006335155844
18,PXL_20220922_183518814.jpg,10,0.05440866988218812
15,PXL_20220922_131720092.jpg,1,0.19255482875056587
15,PXL_20220922_131806066.jpg,10,0.015366510163253671
15,PXL_20220922_131746430.jpg,5,0.14976367618142128
15,PXL_20220922_132040123.PORTRAIT.jpg,10,0.024822451615055405
15,PXL_20220922_131811784.jpg,9,0.06268671710175613
15,PXL_20220922_131405319.jpg,1,0.19878960428467335
15,PXL_20220922_131951023.PORTRAIT.jpg,5,0.14216053596336528
15,PXL_20220922_131411507.jpg,1,0.1972284120790154
15,PXL_20220922_131234792.jpg,1,0.18033170654804678
15,PXL_20220922_131844594.PORTRAIT.jpg,10,0.04390431874725971
15,PXL_20220922_131732383.jpg,1,0.18818378663247448
2,PXL_20220922_173459363.jpg,5,0.16286904393233892
2,PXL_20220922_173350162.jpg,5,0.1542427736460734
2,PXL_20220922_173921134.jpg,10,0.02912394731514429
2,PXL_20220922_173515925.jpg,4,0.1722379389178304
2,PXL_20220922_173456436.jpg,9,0.10650433139228926
2,PXL_20220922_173513639.jpg,9,0.11852636262904362
2,PXL_20220922_173319356.jpg,5,0.13098860753239538
2,PXL_20220922_173448953.jpg,4,0.16875274061667284
2,PXL_20220922_173411408.jpg,5,0.14725649282165304
2,PXL_20220922_173505354.jpg,9,0.11253865233054669
2,PXL_20220922_173736762.jpg,10,0.015859771062930992
2,PXL_20220922_173522398.jpg,9,0.12107644833122241
2,PXL_20220922_173932021.jpg,10,0.016231854077263446
2,PXL_20220922_173251686.jpg,5,0.17013228854566295
2,PXL_20220922_173547366.jpg,10,0.020781444077177677
2,PXL_20220922_173507870.jpg,5,0.15602960867814147
13,PXL_20220922_141215176.jpg,10,0.019703264099038307
13,PXL_20220922_141016189.jpg,5,0.1386533902905339
13,PXL_20220922_141017374.jpg,5,0.14806872241542082
13,PXL_20220922_141205526.jpg,10,0.02695973886624076
13,PXL_20220922_141142245.jpg,10,0.024424088022784278
13,PXL_20220922_140951373.jpg,4,0.16632423042993155
13,PXL_20220922_141038995.jpg,1,0.17739496858461007
13,PXL_20220922_141129747.jpg,10,0.034754108498804684
13,PXL_20220922_140447635.PORTRAIT.jpg,4,0.1908054055560765
13,PXL_20220922_141002299.jpg,4,0.15998169021711967
13,PXL_20220922_141013772.jpg,1,0.174173057690203
13,PXL_20220922_141031824.jpg,4,0.173714172262305
13,PXL_20220922_141137133.jpg,10,0.03247749877657227
13,PXL_20220922_141040848.jpg,5,0.16039343056312919
13,PXL_20220922_141207125.jpg,10,0.03432725330894556
13,PXL_20220922_141145430.jpg,10,0.022829091180107303
13,PXL_20220922_141029313.jpg,4,0.15985200943103037
13,PXL_20220922_140956208.jpg,1,0.2113718853865683
13,PXL_20220922_141135379.jpg,10,0.0471647293989683
13,PXL_20220922_141143935.jpg,10,0.0376198711102455
9,PXL_20220922_140047100.jpg,10,0.04489986650444137
9,PXL_20220922_140335749.PORTRAIT.jpg,1,0.26226632151549295
9,PXL_20220922_135631351.jpg,1,0.18540539859727148
9,PXL_20220922_140315071.PORTRAIT.jpg,1,0.26898927993285515
