ID,Image,Best_MST_Orb,Lowest_RMSE
195,DSC_4109.JPG,4,0.1955707538913793
104,DSC_1934.JPG,1,0.21729525471691746
202,DSC_4309.JPG,1,0.20950815165013875
86,DSC_1754.JPG,5,0.19658480293804168
52,DSC_0893.JPG,1,0.16154594330202085
68,DSC_1431.JPG,5,0.18955147167077246
141,DSC_2736.JPG,1,0.18739302359764567
170,DSC_3409.JPG,1,0.20105786994494018
67,DSC_1341.JPG,1,0.248592386865353
92,DSC_1665.JPG,1,0.21242478997634692
94,DSC_1691.JPG,4,0.1727746538760204
128,DSC_2280.JPG,5,0.15768417803176316
44,DSC_0684.JPG,1,0.2051193929123439
191,DSC_3907.JPG,1,0.21425116543521117
193,DSC_4093.JPG,1,0.2548155870248469
56,DSC_0926.JPG,1,0.16688043492924756
99,DSC_1796.JPG,1,0.23795656569749882
184,DSC_3851.JPG,1,0.2794121096178113
119,DSC_2142.JPG,1,0.18599277788031104
153,DSC_2967.JPG,1,0.18083019682077048
161,DSC_3175.JPG,5,0.13321794592485756
166,DSC_3215.JPG,1,0.1667060317848259
200,DSC_4293.JPG,1,0.25515305987036924
47,DSC_0708.JPG,1,0.22611998315139856
97,DSC_1756.JPG,1,0.2090641894291987
155,DSC_2984.JPG,1,0.22213561112744967
192,DSC_4189.JPG,9,0.1389437457620398
189,DSC_3891.JPG,1,0.24178097899794335
124,DSC_2248.JPG,1,0.22050437890812685
79,DSC_1857.JPG,9,0.1555865235095341
75,DSC_1525.JPG,4,0.2377836469174883
142,DSC_2744.JPG,1,0.22141297275094032
129,DSC_2288.JPG,9,0.17037834882563618
157,DSC_3000.JPG,1,0.16725102935069577
165,DSC_3207.JPG,1,0.1763523671055158
130,DSC_2296.JPG,1,0.224168665039931
55,DSC_0918.JPG,1,0.182332729316302
126,DSC_2264.JPG,5,0.16815539680495484
149,DSC_2804.JPG,1,0.2705554706101071
54,DSC_0910.JPG,1,0.22040004859282813
41,DSC_0754.JPG,4,0.18215127317586327
51,DSC_0740.JPG,1,0.17336378590478255
198,DSC_4133.JPG,4,0.20226804829158615
209,DSC_4489.JPG,1,0.25943903639645277
121,DSC_2158.JPG,1,0.2015321254308461
148,DSC_2796.JPG,1,0.18340787289540936
169,DSC_3393.JPG,4,0.16220376820752558
133,DSC_2627.JPG,4,0.22351300545265612
102,DSC_1918.JPG,1,0.21496670847553467
93,DSC_1717.JPG,1,0.2004999642464333
84,DSC_1572.JPG,9,0.18191922348077247
146,DSC_2776.JPG,1,0.2156113006980782
35,DSC_0704.JPG,1,0.1800133482217037
132,DSC_2619.JPG,4,0.22727656634565457
101,DSC_1910.JPG,1,0.17743824237623504
70,DSC_1449.JPG,1,0.21875693685329417
139,DSC_2675.JPG,1,0.25665459668964924
204,DSC_4449.JPG,1,0.2459562730579051
135,DSC_2643.JPG,1,0.25987363294498206
151,DSC_2951.JPG,1,0.1912515809030564
205,DSC_4325.JPG,5,0.1912539550363775
199,DSC_4416.JPG,1,0.25741798381021797
50,DSC_0732.JPG,4,0.15872614291521076
196,DSC_4117.JPG,1,0.24011489200022487
117,DSC_2124.JPG,4,0.23516095502786089
131,DSC_2305.JPG,1,0.21808541304596918
138,DSC_2667.JPG,1,0.20831676208089467
122,DSC_2166.JPG,4,0.21366017806724624
71,DSC_1458.JPG,1,0.23258652706986457
158,DSC_3008.JPG,1,0.20833615294151964
163,DSC_3191.JPG,5,0.18149989358396665
73,DSC_1507.JPG,9,0.2117557068360349
46,DSC_0700.JPG,1,0.24880168000529934
134,DSC_2635.JPG,1,0.25325465264742214
206,DSC_4465.JPG,1,0.2182737556639588
143,DSC_2752.JPG,9,0.15788000947111544
152,DSC_2959.JPG,1,0.17342207972727566
207,DSC_4341.JPG,1,0.2686358860741154
37,DSC_0721.JPG,5,0.11470843594260205
53,DSC_0901.JPG,1,0.2096022527492069
42,DSC_0762.JPG,1,0.2865526491810786
49,DSC_0724.JPG,4,0.14420580857180978
69,DSC_1440.JPG,1,0.2696029992099471
127,DSC_2272.JPG,4,0.22096982638294532
188,DSC_3883.JPG,1,0.18731146908950655
22,DSC_0291.JPG,1,0.21447868495686956
36,DSC_0712.JPG,1,0.24845106573965647
164,DSC_3199.JPG,1,0.2031047703535064
87,DSC_1647.JPG,1,0.21717368653773572
43,DSC_0770.JPG,5,0.1731582032831915
197,DSC_4125.JPG,1,0.23386904628428107
162,DSC_3183.JPG,1,0.18619048058624305
78,DSC_1717.JPG,1,0.2688766097870007
144,DSC_2760.JPG,1,0.2596658782680035
85,DSC_1745.JPG,1,0.30088857835921856
90,DSC_1674.JPG,9,0.14134953314833443
82,DSC_1726.JPG,1,0.22346438677593058
95,DSC_1743.JPG,1,0.1906954275313992
125,DSC_2256.JPG,1,0.21383709281292698
145,DSC_2768.JPG,1,0.21095271418388903
45,DSC_0692.JPG,1,0.19479850119994208
88,DSC_1656.JPG,5,0.2239281667497035
8,DSC_1372.JPG,1,0.2320377431394308
160,DSC_3167.JPG,5,0.19695065200774634
72,DSC_1498.JPG,1,0.2551299005647653
116,DSC_2116.JPG,1,0.25726527213513084
147,DSC_2788.JPG,1,0.2286757711362031
107,DSC_1958.JPG,1,0.2153872351661808
136,DSC_2651.JPG,1,0.23313082825214626
48,DSC_0716.JPG,4,0.152163601767591
186,DSC_3984.JPG,5,0.145015547956844
38,DSC_0729.JPG,4,0.17725584271652584
154,DSC_2975.JPG,1,0.16495026389303052
187,DSC_3992.JPG,1,0.22309208397587676
167,DSC_3223.JPG,5,0.1435752847082313
120,DSC_2150.JPG,1,0.22757457292668382
172,DSC_3417.JPG,1,0.2232363139043462
203,DSC_4549.JPG,5,0.12749421468763028
89,DSC_1665.JPG,9,0.14984460621224774
114,DSC_3771.JPG,1,0.2375544908148013
201,DSC_4301.JPG,1,0.26906789501975426
113,DSC_3763.JPG,1,0.2072370063403485
156,DSC_2992.JPG,1,0.20181795946394895
23,DSC_0305.JPG,1,0.2294266025270098
115,DSC_2108.JPG,1,0.20448561727119274
74,DSC_1516.JPG,4,0.19759287665578126
137,DSC_2659.JPG,1,0.21113714962643332
76,DSC_1534.JPG,1,0.24540854480769678
208,DSC_4349.JPG,1,0.2541048065391262
18,DSC_0120.JPG,1,0.18695114661460752
150,DSC_2907.JPG,1,0.19719909074399733
159,DSC_3159.JPG,1,0.15499767572235043
190,DSC_3899.JPG,1,0.18808074057755583
103,DSC_1926.JPG,1,0.2032196567152195
118,DSC_2134.JPG,1,0.2434251659086347
194,DSC_4205.JPG,1,0.2621106173564393
