ID,Image,Best_MST_Orb,Lowest_RMSE
80,DSC_0703.JPG,1,0.2433977370766623
195,DSC_1745.JPG,1,0.40321519833082636
195,DSC_4109.JPG,1,0.1883637635668253
104,DSC_1934.JPG,1,0.20391976302954223
104,DSC_0909.JPG,1,0.39840649321247806
202,DSC_1809.JPG,1,0.2829905361797777
86,DSC_0754.JPG,1,0.32874702695938307
86,DSC_1754.JPG,1,0.1984442886432431
52,DSC_0457.JPG,1,0.3593668359211238
52,DSC_0893.JPG,1,0.2346315037712632
68,DSC_0602.JPG,1,0.38217151419083534
68,DSC_0603.JPG,10,0.07334397173199797
68,DSC_1431.JPG,1,0.2476203791021718
173,DSC_1537.JPG,1,0.33443753257733616
141,DSC_2736.JPG,1,0.20411302460998665
141,DSC_1246.JPG,1,0.42670928682454484
170,DSC_3409.JPG,1,0.17658743079591693
170,DSC_1510.JPG,1,0.40825694054524947
67,DSC_1341.JPG,1,0.16983898346062123
67,DSC_0593.JPG,1,0.20096801013916424
1,DSC_0033.JPG,10,0.014496801728975259
24,DSC_0195.JPG,1,0.35246611471645045
92,DSC_0808.JPG,1,0.3665451123162548
92,DSC_1665.JPG,1,0.1897201330633773
61,DSC_0538.JPG,1,0.426303778654488
7,DSC_0059.JPG,1,0.4526915183902098
94,DSC_0825.JPG,1,0.37781827484275704
94,DSC_1691.JPG,1,0.16572982689581958
128,DSC_1128.JPG,10,0.16845736400703273
128,DSC_2280.JPG,1,0.24463089742994917
27,DSC_0222.JPG,1,0.1737125771083027
44,DSC_0384.JPG,10,0.10556215762347014
191,DSC_3907.JPG,1,0.21358143955873954
191,DSC_1707.JPG,1,0.39327224836305497
193,DSC_4093.JPG,1,0.17331554470696015
193,DSC_1726.JPG,1,0.4338991459739358
56,DSC_0493.JPG,1,0.40391214543844006
30,DSC_0250.JPG,5,0.22313568307380754
99,DSC_0867.JPG,1,0.25152708190466594
99,DSC_1796.JPG,1,0.21276985592321263
184,DSC_1639.JPG,1,0.4398998959839357
64,DSC_0565.JPG,1,0.20355845151329977
119,DSC_1045.JPG,1,0.20603966793418052
119,DSC_2142.JPG,1,0.20411302460998665
153,DSC_2967.JPG,1,0.18904311884519637
153,DSC_1353.JPG,1,0.20355341854796558
161,DSC_3175.JPG,1,0.23263826150147476
161,DSC_1425.JPG,1,0.46017445238558397
10,DSC_0077.JPG,1,0.3993342920915349
166,DSC_1476.JPG,1,0.1936512223835179
166,DSC_3215.JPG,1,0.18492444374396544
166,DSC_1473.JPG,1,0.20716585520373584
200,DSC_4293.JPG,1,0.2602847968017043
200,DSC_1791.JPG,10,0.1026326815066846
97,DSC_0850.JPG,1,0.4438121713836985
97,DSC_1756.JPG,1,0.20411302460998665
155,DSC_1371.JPG,1,0.38300812577360877
192,DSC_1717.JPG,1,0.4280522373683365
192,DSC_4189.JPG,1,0.37554921055947194
189,DSC_1688.JPG,1,0.38584362327486865
58,DSC_0511.JPG,1,0.2217376433575837
124,DSC_1091.JPG,1,0.36479956766284494
183,DSC_1630.JPG,1,0.4028100055185556
79,DSC_1857.JPG,1,0.3465399301931198
79,DSC_0695.JPG,10,0.10490413386859804
75,DSC_1525.JPG,1,0.19375065030105468
75,DSC_0663.JPG,1,0.431799764402045
142,DSC_2744.JPG,1,0.16936760986462954
142,DSC_1254.JPG,1,0.4726193309610061
129,DSC_1137.JPG,9,0.28031651839909694
129,DSC_2288.JPG,1,0.3213043159161994
63,DSC_0556.JPG,10,0.015106487910773196
157,DSC_3000.JPG,1,0.3370131827212657
157,DSC_1389.JPG,1,0.3781818844250422
165,DSC_1464.JPG,1,0.4230371371760148
175,DSC_1556.JPG,1,0.42459594974992093
130,DSC_2296.JPG,1,0.17941495843516742
130,DSC_1146.JPG,1,0.42881393968715936
55,DSC_0918.JPG,1,0.1663137052010163
55,DSC_0484.JPG,1,0.451957238107191
126,DSC_1109.JPG,1,0.393196563036358
126,DSC_2264.JPG,1,0.32889240342445597
12,DSC_0094.JPG,1,0.29616061356344164
32,DSC_0268.JPG,1,0.4335617196870471
149,DSC_1317.JPG,1,0.4352508979516637
54,DSC_0475.JPG,1,0.3800695569510925
54,DSC_0910.JPG,1,0.20541269802522027
20,DSC_0160.JPG,1,0.35766391422772614
112,DSC_0979.JPG,1,0.3458976118167472
174,DSC_1546.JPG,1,0.39558490781986727
41,DSC_0754.JPG,1,0.18077142033879587
41,DSC_0357.JPG,10,0.04154554553448555
180,DSC_1603.JPG,1,0.41603808432990885
51,DSC_0448.JPG,1,0.38693375447638967
51,DSC_0740.JPG,1,0.12223859803228787
181,DSC_1612.JPG,1,0.3661912590894742
198,DSC_1772.JPG,1,0.42385456323708065
198,DSC_4133.JPG,1,0.1775278823306467
57,DSC_0502.JPG,1,0.35654749071201397
106,DSC_0926.JPG,1,0.4510602081191367
209,DSC_1872.JPG,1,0.3559096375959209
121,DSC_1063.JPG,1,0.40087137095759134
121,DSC_2158.JPG,1,0.24471265850566395
148,DSC_2796.JPG,1,0.1773895001737754
148,DSC_1308.JPG,1,0.3032122561141885
169,DSC_3393.JPG,1,0.17437625598649134
133,DSC_1175.JPG,1,0.24218218908340539
133,DSC_2627.JPG,1,0.3421193453488623
102,DSC_1918.JPG,1,0.32209441358715785
102,DSC_0894.JPG,9,0.23471404766172835
93,DSC_1717.JPG,1,0.27757933146510205
93,DSC_0817.JPG,1,0.22026891299890697
84,DSC_0736.JPG,10,0.12658683199534518
84,DSC_1572.JPG,1,0.28219851665560436
146,DSC_1289.JPG,1,0.293736033438267
146,DSC_2776.JPG,1,0.2060747715470614
35,DSC_0300.JPG,1,0.34897030902848547
35,DSC_0704.JPG,1,0.14936208601722686
132,DSC_2619.JPG,1,0.2597237554062716
132,DSC_1166.JPG,5,0.27059850539038355
101,DSC_1910.JPG,1,0.1744679899889727
101,DSC_0884.JPG,9,0.1321543015525595
70,DSC_0621.JPG,1,0.42193996770981723
70,DSC_1449.JPG,1,0.25088295197197863
139,DSC_1230.JPG,1,0.3857351244605571
139,DSC_2675.JPG,1,0.19299482982585112
204,DSC_1827.JPG,1,0.3862277048258523
204,DSC_4449.JPG,1,0.20411302460998665
9,DSC_0069.JPG,1,0.3297458660619454
135,DSC_1193.JPG,10,0.08596714947365539
135,DSC_2643.JPG,1,0.19396727530787847
151,DSC_2951.JPG,1,0.18884408005914574
151,DSC_1336.JPG,1,0.39527011292390307
205,DSC_1836.JPG,1,0.3600405271189825
31,DSC_0259.JPG,1,0.3165957830800608
199,DSC_1781.JPG,1,0.276772094220222
50,DSC_0732.JPG,1,0.21053126040754097
50,DSC_0440.JPG,1,0.4021063636074202
3,DSC_0042.JPG,9,0.24695604122196382
196,DSC_1754.JPG,1,0.4107473863192155
123,DSC_1081.JPG,1,0.43800002654989606
117,DSC_1027.JPG,1,0.43409181166310074
131,DSC_1155.JPG,1,0.48422716459369347
131,DSC_2305.JPG,1,0.2225020108147611
