ID,Image,Best_MST_Orb,Lowest_RMSE
80,DSC_0703.JPG,5,0.21597042595504146
195,DSC_1745.JPG,9,0.17379585423104604
104,DSC_0909.JPG,5,0.1743242652285072
202,DSC_1809.JPG,5,0.18435972901554817
86,DSC_0754.JPG,1,0.2444377066414648
52,DSC_0457.JPG,4,0.23639082597377348
68,DSC_0602.JPG,10,0.13722942003175986
68,DSC_0603.JPG,10,0.12115318072517538
173,DSC_1537.JPG,4,0.22355323632680005
141,DSC_1246.JPG,5,0.21958513862317383
170,DSC_1510.JPG,10,0.15638918928786283
67,DSC_0593.JPG,9,0.1625905538321075
1,DSC_0033.JPG,9,0.1935239701075135
24,DSC_0195.JPG,10,0.14125003105042183
92,DSC_0808.JPG,5,0.2148441057149579
61,DSC_0538.JPG,5,0.21547758328012231
7,DSC_0059.JPG,5,0.21824508937830855
94,DSC_0825.JPG,5,0.18823942754261486
128,DSC_1128.JPG,10,0.12581722212850072
27,DSC_0222.JPG,4,0.20297068967306908
44,DSC_0384.JPG,9,0.17297241508860658
191,DSC_1707.JPG,9,0.17135469134777034
193,DSC_1726.JPG,9,0.21883792441655403
56,DSC_0493.JPG,4,0.23883342441647534
30,DSC_0250.JPG,9,0.1920124076783201
99,DSC_0867.JPG,5,0.22471908396471416
184,DSC_1639.JPG,1,0.2876428600366817
64,DSC_0565.JPG,5,0.1909964188143584
119,DSC_1045.JPG,4,0.2060748857007536
153,DSC_1353.JPG,4,0.22606807267922846
161,DSC_1425.JPG,10,0.0868312164900147
10,DSC_0077.JPG,9,0.16813811902228848
166,DSC_1476.JPG,9,0.1886266747820391
166,DSC_1473.JPG,9,0.17534702549559736
200,DSC_1791.JPG,4,0.2505918272900585
97,DSC_0850.JPG,9,0.21028902997526322
155,DSC_1371.JPG,4,0.24002780991023162
192,DSC_1717.JPG,10,0.10291312793120472
189,DSC_1688.JPG,4,0.24550657328336678
58,DSC_0511.JPG,5,0.2258936934304458
124,DSC_1091.JPG,5,0.23229338131088906
183,DSC_1630.JPG,5,0.20948174719113768
79,DSC_0695.JPG,10,0.11931250502737575
75,DSC_0663.JPG,4,0.2536870053240516
142,DSC_1254.JPG,9,0.20408412687949118
129,DSC_1137.JPG,10,0.1441380868065709
63,DSC_0556.JPG,10,0.10640634109540822
157,DSC_1389.JPG,5,0.17683370909043697
165,DSC_1464.JPG,5,0.19344276323799559
