ID,Image,Best_MST_Orb,Lowest_RMSE
80,DSC_0703.JPG,1,0.2433977370766623
195,DSC_1745.JPG,1,0.40321519833082636
104,DSC_0909.JPG,1,0.39840649321247806
202,DSC_1809.JPG,1,0.2829905361797777
86,DSC_0754.JPG,1,0.32874702695938307
52,DSC_0457.JPG,1,0.3593668359211238
68,DSC_0602.JPG,1,0.38217151419083534
68,DSC_0603.JPG,10,0.07334397173199797
173,DSC_1537.JPG,1,0.33443753257733616
141,DSC_1246.JPG,1,0.42670928682454484
170,DSC_1510.JPG,1,0.40825694054524947
67,DSC_0593.JPG,1,0.20096801013916424
1,DSC_0033.JPG,10,0.014496801728975259
24,DSC_0195.JPG,1,0.35246611471645045
92,DSC_0808.JPG,1,0.3665451123162548
61,DSC_0538.JPG,1,0.426303778654488
7,DSC_0059.JPG,1,0.4526915183902098
94,DSC_0825.JPG,1,0.37781827484275704
128,DSC_1128.JPG,10,0.16845736400703273
27,DSC_0222.JPG,1,0.1737125771083027
44,DSC_0384.JPG,10,0.10556215762347014
191,DSC_1707.JPG,1,0.39327224836305497
193,DSC_1726.JPG,1,0.4338991459739358
56,DSC_0493.JPG,1,0.40391214543844006
30,DSC_0250.JPG,5,0.22313568307380754
99,DSC_0867.JPG,1,0.25152708190466594
184,DSC_1639.JPG,1,0.4398998959839357
64,DSC_0565.JPG,1,0.20355845151329977
119,DSC_1045.JPG,1,0.20603966793418052
153,DSC_1353.JPG,1,0.20355341854796558
161,DSC_1425.JPG,1,0.46017445238558397
10,DSC_0077.JPG,1,0.3993342920915349
166,DSC_1476.JPG,1,0.1936512223835179
166,DSC_1473.JPG,1,0.20716585520373584
200,DSC_1791.JPG,10,0.1026326815066846
97,DSC_0850.JPG,1,0.4438121713836985
155,DSC_1371.JPG,1,0.38300812577360877
192,DSC_1717.JPG,1,0.4280522373683365
189,DSC_1688.JPG,1,0.38584362327486865
58,DSC_0511.JPG,1,0.2217376433575837
124,DSC_1091.JPG,1,0.36479956766284494
183,DSC_1630.JPG,1,0.4028100055185556
79,DSC_0695.JPG,10,0.10490413386859804
75,DSC_0663.JPG,1,0.431799764402045
142,DSC_1254.JPG,1,0.4726193309610061
129,DSC_1137.JPG,9,0.28031651839909694
63,DSC_0556.JPG,10,0.015106487910773196
157,DSC_1389.JPG,1,0.3781818844250422
165,DSC_1464.JPG,1,0.4230371371760148
175,DSC_1556.JPG,1,0.42459594974992093
130,DSC_1146.JPG,1,0.42881393968715936
55,DSC_0484.JPG,1,0.451957238107191
126,DSC_1109.JPG,1,0.393196563036358
12,DSC_0094.JPG,1,0.29616061356344164
32,DSC_0268.JPG,1,0.4335617196870471
149,DSC_1317.JPG,1,0.4352508979516637
54,DSC_0475.JPG,1,0.3800695569510925
20,DSC_0160.JPG,1,0.35766391422772614
112,DSC_0979.JPG,1,0.3458976118167472
174,DSC_1546.JPG,1,0.39558490781986727
41,DSC_0357.JPG,10,0.04154554553448555
180,DSC_1603.JPG,1,0.41603808432990885
51,DSC_0448.JPG,1,0.38693375447638967
181,DSC_1612.JPG,1,0.3661912590894742
198,DSC_1772.JPG,1,0.42385456323708065
57,DSC_0502.JPG,1,0.35654749071201397
106,DSC_0926.JPG,1,0.4510602081191367
209,DSC_1872.JPG,1,0.3559096375959209
121,DSC_1063.JPG,1,0.40087137095759134
148,DSC_1308.JPG,1,0.3032122561141885
133,DSC_1175.JPG,1,0.24218218908340539
102,DSC_0894.JPG,9,0.23471404766172835
93,DSC_0817.JPG,1,0.22026891299890697
84,DSC_0736.JPG,10,0.12658683199534518
146,DSC_1289.JPG,1,0.293736033438267
35,DSC_0300.JPG,1,0.34897030902848547
132,DSC_1166.JPG,5,0.27059850539038355
101,DSC_0884.JPG,9,0.1321543015525595
70,DSC_0621.JPG,1,0.42193996770981723
139,DSC_1230.JPG,1,0.3857351244605571
204,DSC_1827.JPG,1,0.3862277048258523
9,DSC_0069.JPG,1,0.3297458660619454
135,DSC_1193.JPG,10,0.08596714947365539
151,DSC_1336.JPG,1,0.39527011292390307
205,DSC_1836.JPG,1,0.3600405271189825
31,DSC_0259.JPG,1,0.3165957830800608
199,DSC_1781.JPG,1,0.276772094220222
50,DSC_0440.JPG,1,0.4021063636074202
3,DSC_0042.JPG,9,0.24695604122196382
196,DSC_1754.JPG,1,0.4107473863192155
123,DSC_1081.JPG,1,0.43800002654989606
117,DSC_1027.JPG,1,0.43409181166310074
131,DSC_1155.JPG,1,0.48422716459369347
138,DSC_1221.JPG,1,0.355842740431284
178,DSC_1584.JPG,1,0.4542168439427304
5,DSC_0051.JPG,1,0.3793254768019887
34,DSC_0289.JPG,1,0.4206996966384725
168,DSC_1491.JPG,1,0.25505874057012506
83,DSC_0727.JPG,9,0.2219620556272431
60,DSC_0529.JPG,1,0.4227027806137329
71,DSC_0630.JPG,1,0.42947171134115425
158,DSC_1398.JPG,1,0.4118253086806431
15,DSC_0118.JPG,1,0.41416533358074054
21,DSC_0168.JPG,9,0.2736222946840817
13,DSC_0102.JPG,1,0.4159863990390562
13,DSC_0101.JPG,1,0.42105247236810966
163,DSC_1445.JPG,1,0.4216589356218328
73,DSC_0647.JPG,1,0.39865947992075945
46,DSC_0401.JPG,1,0.3906013562225859
134,DSC_1184.JPG,1,0.2117354814785395
206,DSC_1845.JPG,1,0.3049794688800083
143,DSC_1262.JPG,9,0.30132590462835723
59,DSC_0520.JPG,1,0.25473552642532993
37,DSC_0319.JPG,1,0.42431654601733987
105,DSC_0918.JPG,1,0.3647258407877927
53,DSC_0466.JPG,1,0.20211758914004746
42,DSC_0366.JPG,1,0.32088247560340616
110,DSC_0961.JPG,1,0.3683658939557974
49,DSC_0430.JPG,1,0.4123967252648632
127,DSC_1119.JPG,9,0.20416644438702874
188,DSC_1676.JPG,1,0.38298919503728335
22,DSC_0177.JPG,1,0.2105529266898354
36,DSC_0310.JPG,1,0.38954565886159187
164,DSC_1454.JPG,1,0.3681812389249305
87,DSC_0764.JPG,1,0.41351384322024465
197,DSC_1763.JPG,1,0.31219886451415474
78,DSC_0687.JPG,1,0.41473237156091713
144,DSC_1271.JPG,1,0.4422839940868552
85,DSC_0746.JPG,1,0.2974642974544467
90,DSC_0792.JPG,1,0.4071835204221561
82,DSC_0719.JPG,1,0.18253990770994866
11,DSC_0086.JPG,4,0.24783922055430382
95,DSC_0833.JPG,5,0.24902624823483407
179,DSC_1594.JPG,1,0.2573372340368144
145,DSC_1280.JPG,1,0.20874658038821528
88,DSC_0774.JPG,1,0.44318303691085537
8,DSC_0063.JPG,1,0.34968885107441755
66,DSC_0584.JPG,1,0.270072940821331
81,DSC_0711.JPG,1,0.4286240394847317
160,DSC_1416.JPG,1,0.2069728658497806
108,DSC_0943.JPG,1,0.375917081810972
72,DSC_0639.JPG,1,0.40386346772902293
171,DSC_1519.JPG,1,0.4129048798127482
185,DSC_1648.JPG,1,0.3540491842796935
